LON,LAT,M
-118.4426,34.2226,2.0
-118.4426,34.2686,14.0
-118.4426,34.27,1.0
-118.4426,34.2965,1.0
-118.4425,33.9598,1.0
-118.4425,33.9955,2.0
-118.4425,34.0275,3.0
-118.4425,34.0291,2.0
-118.4425,34.0396,27.0
-118.4425,34.0592,3.0
-118.4425,34.1486,22.0
-118.4425,34.1675,1.0
-118.4425,34.2012,6.0
-118.4425,34.2041,1.0
-118.4425,34.2138,3.0
-118.4425,34.2207,1.0
-118.4425,34.2565,3.0
-118.4425,34.2601,3.0
-118.4425,34.3082,1.0
-118.4424,33.953,2.0
-118.4424,33.9564,5.0
-118.4424,34.0057,2.0
-118.4424,34.0454,1.0
-118.4424,34.0484,2.0
-118.4424,34.0487,3.0
-118.4424,34.0531,2.0
-118.4424,34.0637,3.0
-118.4424,34.0638,1.0
-118.4424,34.1273,2.0
-118.4424,34.1415,3.0
-118.4424,34.15,71.0
-118.4424,34.1649,2.0
-118.4424,34.2012,5.0
-118.4424,34.2139,3.0
-118.4424,34.2267,1.0
-118.4424,34.3082,2.0
-118.4424,34.3228,1.0
-118.4423,33.9932,2.0
-118.4423,34.0038,21.0
-118.4423,34.0219,1.0
-118.4423,34.0531,8.0
-118.4423,34.0562,23.0
-118.4423,34.1458,2.0
-118.4423,34.1507,1.0
-118.4423,34.1684,2.0
-118.4423,34.1685,1.0
-118.4423,34.2024,1.0
-118.4423,34.2279,5.0
-118.4423,34.2419,1.0
-118.4423,34.2441,1.0
-118.4423,34.2492,1.0
-118.4423,34.2588,1.0
-118.4423,34.2619,1.0
-118.4423,34.3083,1.0
-118.4423,34.32,6.0
-118.4422,34.0168,1.0
-118.4422,34.0317,1.0
-118.4422,34.0318,1.0
-118.4422,34.0376,1.0
-118.4422,34.0481,8.0
-118.4422,34.0571,1.0
-118.4422,34.0582,2.0
-118.4422,34.1499,3.0
-118.4422,34.1507,11.0
-118.4422,34.153,2.0
-118.4422,34.1548,1.0
-118.4422,34.1564,2.0
-118.4422,34.1576,7.0
-118.4422,34.1649,1.0
-118.4422,34.1667,2.0
-118.4422,34.1703,1.0
-118.4422,34.1721,15.0
-118.4422,34.1739,1.0
-118.4422,34.1766,3.0
-118.4422,34.1776,2.0
-118.4422,34.1785,3.0
-118.4422,34.1794,2.0
-118.4422,34.1802,5.0
-118.4422,34.1817,16.0
-118.4422,34.1826,9.0
-118.4422,34.1827,8.0
-118.4422,34.1837,8.0
-118.4422,34.1847,11.0
-118.4422,34.1857,6.0
-118.4422,34.1867,13.0
-118.4422,34.1876,10.0
-118.4422,34.1887,9.0
-118.4422,34.1897,1.0
-118.4422,34.1907,8.0
-118.4422,34.1939,1.0
-118.4422,34.1975,1.0
-118.4422,34.1993,1.0
-118.4422,34.2072,1.0
-118.4422,34.225,4.0
-118.4422,34.2408,1.0
-118.4422,34.2968,1.0
-118.4422,34.3011,4.0
-118.4421,33.9559,3.0
-118.4421,34.0086,1.0
-118.4421,34.012,1.0
-118.4421,34.023,5.0
-118.4421,34.0242,2.0
-118.4421,34.0392,2.0
-118.4421,34.0442,2.0
-118.4421,34.0481,2.0
-118.4421,34.0512,8.0
-118.4421,34.0604,3.0
-118.4421,34.0618,1.0
-118.4421,34.0798,1.0
-118.4421,34.1498,18.0
-118.4421,34.1594,14.0
-118.4421,34.1808,1.0
-118.4421,34.1857,7.0
-118.4421,34.1877,4.0
-118.4421,34.1919,3.0
-118.4421,34.1976,2.0
-118.4421,34.217,3.0
-118.4421,34.2462,1.0
-118.4421,34.3042,2.0
-118.442,33.9532,3.0
-118.442,33.9565,2.0
-118.442,33.9994,4.0
-118.442,34.0148,2.0
-118.442,34.0253,2.0
-118.442,34.0324,2.0
-118.442,34.0328,1.0
-118.442,34.0399,2.0
-118.442,34.0517,30.0
-118.442,34.2238,3.0
-118.442,34.2296,2.0
-118.442,34.2299,2.0
-118.442,34.2316,1.0
-118.442,34.2433,1.0
-118.442,34.2434,1.0
-118.442,34.2516,2.0
-118.442,34.3247,1.0
-118.4419,33.9838,3.0
-118.4419,34.0068,1.0
-118.4419,34.0328,2.0
-118.4419,34.0356,8.0
-118.4419,34.0372,2.0
-118.4419,34.0378,3.0
-118.4419,34.0407,11.0
-118.4419,34.0463,7.0
-118.4419,34.2353,1.0
-118.4419,34.2433,1.0
-118.4419,34.257,1.0
-118.4419,34.261,3.0
-118.4419,34.2611,1.0
-118.4419,34.2724,5.0
-118.4419,34.2986,1.0
-118.4418,33.9589,4.0
-118.4418,33.9913,1.0
-118.4418,33.9926,10.0
-118.4418,34.0034,3.0
-118.4418,34.0312,2.0
-118.4418,34.0337,13.0
-118.4418,34.0421,2.0
-118.4418,34.0462,7.0
-118.4418,34.0478,6.0
-118.4418,34.0551,2.0
-118.4418,34.0553,17.0
-118.4418,34.0554,4.0
-118.4418,34.0664,1.0
-118.4418,34.0894,7.0
-118.4418,34.2343,1.0
-118.4418,34.2374,2.0
-118.4418,34.2472,1.0
-118.4418,34.3015,6.0
-118.4418,34.3205,4.0
-118.4417,33.9587,1.0
-118.4417,33.9888,4.0
-118.4417,34.0297,1.0
-118.4417,34.0338,2.0
-118.4417,34.049,5.0
-118.4417,34.1464,1.0
-118.4417,34.2182,5.0
-118.4417,34.2185,9.0
-118.4417,34.2555,1.0
-118.4417,34.2722,17.0
-118.4417,34.2987,1.0
-118.4417,34.3059,3.0
-118.4417,34.3089,1.0
-118.4416,33.9886,40.0
-118.4416,34.0062,3.0
-118.4416,34.0223,1.0
-118.4416,34.0445,6.0
-118.4416,34.0536,10.0
-118.4416,34.0551,19.0
-118.4416,34.0616,3.0
-118.4416,34.0617,1.0
-118.4416,34.1428,1.0
-118.4416,34.2283,5.0
-118.4415,33.9584,1.0
-118.4415,33.9885,1.0
-118.4415,34.0016,1.0
-118.4415,34.0095,4.0
-118.4415,34.0142,3.0
-118.4415,34.0163,1.0
-118.4415,34.028,1.0
-118.4415,34.0324,1.0
-118.4415,34.0402,6.0
-118.4415,34.062,4.0
-118.4415,34.2024,2.0
-118.4415,34.2269,2.0
-118.4415,34.2676,4.0
-118.4415,34.3111,2.0
-118.4415,34.3128,3.0
-118.4414,33.9559,1.0
-118.4414,33.9618,1.0
-118.4414,33.9832,31.0
-118.4414,34.0195,1.0
-118.4414,34.0234,1.0
-118.4414,34.0261,3.0
-118.4414,34.0595,11.0
-118.4414,34.0974,2.0
-118.4414,34.1432,1.0
-118.4414,34.2012,1.0
-118.4414,34.2017,1.0
-118.4414,34.2129,8.0
-118.4414,34.2267,1.0
-118.4414,34.3061,42.0
-118.4413,33.9547,29.0
-118.4413,33.9568,1.0
-118.4413,33.9867,40.0
-118.4413,34.0195,1.0
-118.4413,34.0424,2.0
-118.4413,34.0487,1.0
-118.4413,34.2252,4.0
-118.4413,34.306,7.0
-118.4413,34.3151,3.0
-118.4413,34.3209,9.0
-118.4413,34.3232,1.0
-118.4412,33.9998,8.0
-118.4412,34.0382,31.0
-118.4412,34.0448,1.0
-118.4412,34.0638,14.0
-118.4412,34.147,1.0
-118.4412,34.1477,3.0
-118.4412,34.1483,2.0
-118.4412,34.2015,1.0
-118.4412,34.2024,1.0
-118.4412,34.2041,1.0
-118.4412,34.2299,1.0
-118.4412,34.2416,3.0
-118.4412,34.3159,5.0
-118.4411,34.0107,1.0
-118.4411,34.0136,3.0
-118.4411,34.034,13.0
-118.4411,34.0484,4.0
-118.4411,34.0485,21.0
-118.4411,34.0641,8.0
-118.4411,34.0792,1.0
-118.4411,34.1444,10.0
-118.4411,34.1471,3.0
-118.4411,34.1505,5.0
-118.4411,34.1506,1.0
-118.4411,34.153,5.0
-118.4411,34.1594,1.0
-118.4411,34.1635,1.0
-118.4411,34.1712,1.0
-118.4411,34.1721,1.0
-118.4411,34.174,1.0
-118.4411,34.1975,2.0
-118.4411,34.1994,9.0
-118.4411,34.2003,1.0
-118.4411,34.2029,1.0
-118.4411,34.2067,1.0
-118.4411,34.2353,1.0
-118.4411,34.2508,1.0
-118.4411,34.2523,2.0
-118.4411,34.255,2.0
-118.4411,34.3094,1.0
-118.4411,34.3132,1.0
-118.441,33.9968,10.0
-118.441,33.998,1.0
-118.441,34.0039,7.0
-118.441,34.0215,5.0
-118.441,34.0257,4.0
-118.441,34.0332,6.0
-118.441,34.0346,4.0
-118.441,34.0361,1.0
-118.441,34.0468,1.0
-118.441,34.0515,3.0
-118.441,34.0792,2.0
-118.441,34.1548,2.0
-118.441,34.1549,1.0
-118.441,34.1976,2.0
-118.441,34.2332,3.0
-118.441,34.2576,1.0
-118.441,34.2628,1.0
-118.441,34.3009,3.0
-118.441,34.3108,3.0
-118.4409,33.9825,1.0
-118.4409,33.9944,2.0
-118.4409,34.0039,2.0
-118.4409,34.0075,1.0
-118.4409,34.0086,1.0
-118.4409,34.0181,1.0
-118.4409,34.0189,2.0
-118.4409,34.0216,2.0
-118.4409,34.0427,5.0
-118.4409,34.0467,7.0
-118.4409,34.0543,1.0
-118.4409,34.0885,1.0
-118.4409,34.1311,2.0
-118.4409,34.2019,3.0
-118.4409,34.2057,1.0
-118.4409,34.2153,183.0
-118.4409,34.2285,1.0
-118.4409,34.2331,7.0
-118.4409,34.2353,2.0
-118.4409,34.2377,1.0
-118.4409,34.2407,1.0
-118.4409,34.2576,1.0
-118.4409,34.3107,9.0
-118.4409,34.3225,1.0
-118.4408,33.9606,1.0
-118.4408,33.9993,1.0
-118.4408,34.0093,1.0
-118.4408,34.0122,1.0
-118.4408,34.017,3.0
-118.4408,34.0212,1.0
-118.4408,34.0284,2.0
-118.4408,34.0377,6.0
-118.4408,34.045,4.0
-118.4408,34.0466,7.0
-118.4408,34.0481,8.0
-118.4408,34.0951,3.0
-118.4408,34.0971,1.0
-118.4408,34.147,2.0
-118.4408,34.2485,1.0
-118.4408,34.2525,1.0
-118.4408,34.3156,23.0
-118.4407,33.9428,1.0
-118.4407,33.9538,23.0
-118.4407,33.9539,2.0
-118.4407,33.987,30.0
-118.4407,34.002,2.0
-118.4407,34.0237,1.0
-118.4407,34.0253,1.0
-118.4407,34.0297,1.0
-118.4407,34.0298,1.0
-118.4407,34.034,1.0
-118.4407,34.0342,1.0
-118.4407,34.0541,26.0
-118.4407,34.081,2.0
-118.4407,34.1721,2.0
-118.4407,34.1867,4.0
-118.4407,34.2012,5.0
-118.4407,34.2021,1.0
-118.4407,34.2328,1.0
-118.4407,34.3215,1.0
-118.4406,33.9607,2.0
-118.4406,34.0001,1.0
-118.4406,34.0101,3.0
-118.4406,34.0119,2.0
-118.4406,34.0407,4.0
-118.4406,34.0434,1.0
-118.4406,34.0557,4.0
-118.4406,34.0566,5.0
-118.4406,34.0575,7.0
-118.4406,34.0945,2.0
-118.4406,34.1635,2.0
-118.4406,34.1939,4.0
-118.4406,34.2167,1.0
-118.4406,34.2374,1.0
-118.4406,34.2526,9.0
-118.4406,34.304,3.0
-118.4406,34.3055,1.0
-118.4405,33.9989,4.0
-118.4405,34.0077,2.0
-118.4405,34.0088,1.0
-118.4405,34.0209,2.0
-118.4405,34.0494,10.0
-118.4405,34.0961,1.0
-118.4405,34.1576,4.0
-118.4405,34.1785,3.0
-118.4405,34.1794,2.0
-118.4405,34.2254,1.0
-118.4405,34.2327,1.0
-118.4405,34.2601,3.0
-118.4404,33.9618,2.0
-118.4404,34.0002,9.0
-118.4404,34.0127,1.0
-118.4404,34.0218,3.0
-118.4404,34.034,11.0
-118.4404,34.0355,2.0
-118.4404,34.0453,1.0
-118.4404,34.0617,2.0
-118.4404,34.0682,1.0
-118.4404,34.0851,3.0
-118.4404,34.2012,8.0
-118.4404,34.2026,1.0
-118.4404,34.2216,2.0
-118.4404,34.2353,11.0
-118.4404,34.2433,3.0
-118.4404,34.2513,1.0
-118.4404,34.2731,3.0
-118.4404,34.3029,2.0
-118.4404,34.3043,1.0
-118.4404,34.3261,1.0
-118.4403,33.9411,2.0
-118.4403,33.9569,1.0
-118.4403,33.9585,1.0
-118.4403,33.9868,1.0
-118.4403,33.9872,4.0
-118.4403,33.9873,6.0
-118.4403,33.991,16.0
-118.4403,34.0068,2.0
-118.4403,34.0126,4.0
-118.4403,34.0308,1.0
-118.4403,34.0388,8.0
-118.4403,34.043,4.0
-118.4403,34.1505,1.0
-118.4403,34.2166,1.0
-118.4403,34.2216,3.0
-118.4403,34.2445,4.0
-118.4403,34.2489,1.0
-118.4403,34.2528,2.0
-118.4403,34.2555,6.0
-118.4403,34.2634,1.0
-118.4403,34.2745,1.0
-118.4403,34.3283,1.0
-118.4402,33.9542,1.0
-118.4402,33.9571,2.0
-118.4402,33.9572,1.0
-118.4402,33.9925,3.0
-118.4402,33.997,1.0
-118.4402,33.9985,4.0
-118.4402,34.0043,3.0
-118.4402,34.006,1.0
-118.4402,34.0261,1.0
-118.4402,34.0262,4.0
-118.4402,34.0337,11.0
-118.4402,34.049,1.0
-118.4402,34.0535,5.0
-118.4402,34.0833,1.0
-118.4402,34.2216,3.0
-118.4402,34.224,2.0
-118.4402,34.2296,1.0
-118.4402,34.2411,2.0
-118.4402,34.2588,1.0
-118.4402,34.3058,1.0
-118.4402,34.3102,8.0
-118.4401,33.953,7.0
-118.4401,33.9571,4.0
-118.4401,33.9948,1.0
-118.4401,34.0061,1.0
-118.4401,34.0203,3.0
-118.4401,34.0262,1.0
-118.4401,34.041,1.0
-118.4401,34.0489,6.0
-118.4401,34.0586,4.0
-118.4401,34.0609,2.0
-118.4401,34.2388,1.0
-118.4401,34.2424,3.0
-118.4401,34.2456,6.0
-118.4401,34.2635,2.0
-118.4401,34.2987,1.0
-118.4401,34.3163,1.0
-118.4401,34.3243,1.0
-118.4401,34.3281,1.0
-118.44,33.9815,4.0
-118.44,33.9997,1.0
-118.44,34.0288,3.0
-118.44,34.0367,4.0
-118.44,34.039,29.0
-118.44,34.0487,3.0
-118.44,34.0488,13.0
-118.44,34.1495,14.0
-118.44,34.1505,15.0
-118.44,34.153,12.0
-118.44,34.1549,3.0
-118.44,34.1563,1.0
-118.44,34.1565,1.0
-118.44,34.1576,18.0
-118.44,34.1594,11.0
-118.44,34.1613,2.0
-118.44,34.1614,5.0
-118.44,34.1633,2.0
-118.44,34.1635,3.0
-118.44,34.1649,11.0
-118.44,34.1667,3.0
-118.44,34.1676,1.0
-118.44,34.1686,7.0
-118.44,34.1703,4.0
-118.44,34.1704,1.0
-118.44,34.1721,23.0
-118.44,34.1739,9.0
-118.44,34.174,1.0
-118.44,34.1757,3.0
-118.44,34.1758,1.0
-118.44,34.1766,1.0
-118.44,34.1767,1.0
-118.44,34.1776,9.0
-118.44,34.1785,1.0
-118.44,34.1794,16.0
-118.44,34.1802,3.0
-118.44,34.1808,2.0
-118.44,34.1812,1.0
-118.44,34.1817,16.0
-118.44,34.1826,1.0
-118.44,34.1827,11.0
-118.44,34.1836,13.0
-118.44,34.1837,1.0
-118.44,34.1844,1.0
-118.44,34.1847,8.0
-118.44,34.1851,1.0
-118.44,34.1857,6.0
-118.44,34.1867,24.0
-118.44,34.1877,9.0
-118.44,34.1885,1.0
-118.44,34.1886,4.0
-118.44,34.1887,7.0
-118.44,34.1897,2.0
-118.44,34.1907,7.0
-118.44,34.192,2.0
-118.44,34.1926,8.0
-118.44,34.1929,6.0
-118.44,34.1939,20.0
-118.44,34.1957,8.0
-118.44,34.1958,1.0
-118.44,34.1975,10.0
-118.44,34.2012,14.0
-118.44,34.2022,1.0
-118.44,34.2031,1.0
-118.44,34.2034,4.0
-118.44,34.2039,6.0
-118.44,34.2048,5.0
-118.44,34.2049,2.0
-118.44,34.2057,1.0
-118.44,34.2071,3.0
-118.44,34.2072,1.0
-118.44,34.2202,4.0
-118.44,34.2207,2.0
-118.4399,33.9868,5.0
-118.4399,33.9913,2.0
-118.4399,33.998,10.0
-118.4399,34.0025,1.0
-118.4399,34.0321,11.0
-118.4399,34.0342,2.0
-118.4399,34.0455,3.0
-118.4399,34.0546,1.0
-118.4399,34.1495,7.0
-118.4399,34.1603,74.0
-118.4399,34.1903,139.0
-118.4399,34.1994,5.0
-118.4399,34.2124,3.0
-118.4399,34.2145,9.0
-118.4399,34.2202,1.0
-118.4399,34.2324,1.0
-118.4399,34.2748,1.0
-118.4398,33.9574,3.0
-118.4398,33.9609,1.0
-118.4398,33.9623,1.0
-118.4398,34.0241,2.0
-118.4398,34.0516,4.0
-118.4398,34.0599,8.0
-118.4398,34.0662,6.0
-118.4398,34.0935,2.0
-118.4398,34.2274,1.0
-118.4398,34.2578,4.0
-118.4398,34.2585,1.0
-118.4398,34.2594,3.0
-118.4397,33.956,10.0
-118.4397,33.9561,1.0
-118.4397,33.9993,18.0
-118.4397,34.0347,1.0
-118.4397,34.0393,1.0
-118.4397,34.0397,2.0
-118.4397,34.0412,5.0
-118.4397,34.0492,5.0
-118.4397,34.0529,1.0
-118.4397,34.0599,5.0
-118.4397,34.0664,9.0
-118.4397,34.0792,2.0
-118.4397,34.0876,1.0
-118.4397,34.2396,1.0
-118.4397,34.3048,1.0
-118.4397,34.3223,1.0
-118.4396,33.9544,6.0
-118.4396,34.0092,1.0
-118.4396,34.0197,3.0
-118.4396,34.0484,10.0
-118.4396,34.0528,5.0
-118.4396,34.0792,1.0
-118.4396,34.1423,1.0
-118.4396,34.1458,1.0
-118.4396,34.2285,3.0
-118.4396,34.2494,1.0
-118.4396,34.2991,6.0
-118.4396,34.3109,4.0
-118.4395,33.9929,4.0
-118.4395,34.0299,1.0
-118.4395,34.0313,1.0
-118.4395,34.0435,11.0
-118.4395,34.0497,3.0
-118.4395,34.0666,1.0
-118.4395,34.0783,1.0
-118.4395,34.1468,2.0
-118.4395,34.148,13.0
-118.4395,34.2315,4.0
-118.4395,34.2438,1.0
-118.4395,34.3022,1.0
-118.4395,34.3236,6.0
-118.4394,33.9577,1.0
-118.4394,33.9579,3.0
-118.4394,33.9584,1.0
-118.4394,33.959,1.0
-118.4394,33.9877,1.0
-118.4394,34.0265,5.0
-118.4394,34.0393,7.0
-118.4394,34.0492,19.0
-118.4394,34.0588,2.0
-118.4394,34.1494,2.0
-118.4394,34.1649,2.0
-118.4394,34.1794,7.0
-118.4394,34.2239,1.0
-118.4394,34.2269,56.0
-118.4394,34.2304,2.0
-118.4394,34.2315,1.0
-118.4394,34.2353,1.0
-118.4394,34.2561,1.0
-118.4394,34.2699,1.0
-118.4394,34.27,2.0
-118.4393,33.9917,5.0
-118.4393,33.9952,1.0
-118.4393,33.9972,3.0
-118.4393,34.0046,2.0
-118.4393,34.0343,7.0
-118.4393,34.04,46.0
-118.4393,34.0525,3.0
-118.4393,34.1459,1.0
-118.4393,34.243,9.0
-118.4392,33.9516,1.0
-118.4392,33.9613,1.0
-118.4392,33.9683,5.0
-118.4392,33.9971,1.0
-118.4392,34.0046,2.0
-118.4392,34.0071,3.0
-118.4392,34.0174,1.0
-118.4392,34.0262,1.0
-118.4392,34.0343,1.0
-118.4392,34.0493,1.0
-118.4392,34.056,2.0
-118.4392,34.057,3.0
-118.4392,34.078,1.0
-118.4392,34.2227,1.0
-118.4392,34.2462,4.0
-118.4392,34.2615,1.0
-118.4392,34.2991,1.0
-118.4392,34.2995,19.0
-118.4391,33.957,8.0
-118.4391,33.9906,67.0
-118.4391,33.998,1.0
-118.4391,33.9984,11.0
-118.4391,34.0029,1.0
-118.4391,34.0071,2.0
-118.4391,34.011,1.0
-118.4391,34.0191,2.0
-118.4391,34.0293,2.0
-118.4391,34.039,3.0
-118.4391,34.0416,2.0
-118.4391,34.0778,3.0
-118.4391,34.1391,1.0
-118.4391,34.2012,1.0
-118.4391,34.2171,2.0
-118.4391,34.2186,3.0
-118.4391,34.25,2.0
-118.439,33.957,2.0
-118.439,33.9686,2.0
-118.439,33.9805,4.0
-118.439,33.9806,4.0
-118.439,33.9896,13.0
-118.439,33.9985,3.0
-118.439,34.0225,5.0
-118.439,34.0339,8.0
-118.439,34.0356,3.0
-118.439,34.046,5.0
-118.439,34.0461,1.0
-118.439,34.0551,1.0
-118.439,34.058,16.0
-118.439,34.0635,7.0
-118.439,34.1576,1.0
-118.439,34.1585,2.0
-118.439,34.1592,3.0
-118.439,34.1599,2.0
-118.439,34.162,1.0
-118.439,34.1625,1.0
-118.439,34.2058,1.0
-118.439,34.2123,1.0
-118.439,34.2143,4.0
-118.439,34.2163,3.0
-118.439,34.2171,1.0
-118.439,34.2178,2.0
-118.439,34.24,1.0
-118.439,34.2433,1.0
-118.439,34.2557,3.0
-118.439,34.2714,1.0
-118.439,34.3055,3.0
-118.4389,34.015,2.0
-118.4389,34.0214,3.0
-118.4389,34.0245,3.0
-118.4389,34.049,9.0
-118.4389,34.0631,4.0
-118.4389,34.0696,3.0
-118.4389,34.0832,1.0
-118.4389,34.1576,48.0
-118.4389,34.1686,2.0
-118.4389,34.1703,2.0
-118.4389,34.1721,1.0
-118.4389,34.1776,4.0
-118.4389,34.185,2.0
-118.4389,34.1885,1.0
-118.4389,34.193,3.0
-118.4389,34.1949,1.0
-118.4389,34.1962,2.0
-118.4389,34.1996,1.0
-118.4389,34.2022,1.0
-118.4389,34.203,1.0
-118.4389,34.2259,6.0
-118.4389,34.2333,1.0
-118.4389,34.2421,1.0
-118.4389,34.2644,3.0
-118.4389,34.2652,3.0
-118.4389,34.2737,1.0
-118.4389,34.2762,2.0
-118.4389,34.3042,6.0
-118.4388,33.9547,14.0
-118.4388,33.9564,6.0
-118.4388,33.988,2.0
-118.4388,33.9933,6.0
-118.4388,33.998,4.0
-118.4388,34.0086,2.0
-118.4388,34.0096,1.0
-118.4388,34.0106,2.0
-118.4388,34.0518,6.0
-118.4388,34.0519,6.0
-118.4388,34.1758,4.0
-118.4388,34.1976,1.0
-118.4388,34.2002,1.0
-118.4388,34.2486,7.0
-118.4388,34.2991,10.0
-118.4388,34.3115,8.0
-118.4388,34.3189,1.0
-118.4387,34.0185,2.0
-118.4387,34.0212,2.0
-118.4387,34.0227,1.0
-118.4387,34.0257,1.0
-118.4387,34.0268,4.0
-118.4387,34.0352,8.0
-118.4387,34.1437,1.0
-118.4387,34.1576,163.0
-118.4387,34.1828,1.0
-118.4387,34.2253,1.0
-118.4387,34.227,2.0
-118.4387,34.2329,15.0
-118.4387,34.254,13.0
-118.4387,34.309,11.0
-118.4387,34.3238,45.0
-118.4386,33.9355,40.0
-118.4386,34.0227,7.0
-118.4386,34.0317,2.0
-118.4386,34.0318,1.0
-118.4386,34.0344,1.0
-118.4386,34.044,7.0
-118.4386,34.0487,9.0
-118.4386,34.0836,2.0
-118.4386,34.0837,3.0
-118.4386,34.233,2.0
-118.4386,34.2633,4.0
-118.4386,34.3089,2.0
-118.4386,34.3219,1.0
-118.4385,33.938,1.0
-118.4385,33.9594,1.0
-118.4385,33.989,2.0
-118.4385,33.9911,2.0
-118.4385,34.0012,10.0
-118.4385,34.0102,8.0
-118.4385,34.0108,1.0
-118.4385,34.0399,5.0
-118.4385,34.05,2.0
-118.4385,34.0661,4.0
-118.4385,34.0867,3.0
-118.4385,34.1123,2.0
-118.4385,34.1329,4.0
-118.4385,34.2331,1.0
-118.4385,34.2594,4.0
-118.4385,34.262,4.0
-118.4385,34.2648,1.0
-118.4385,34.2758,2.0
-118.4385,34.3014,1.0
-118.4385,34.3138,20.0
-118.4384,33.9377,1.0
-118.4384,33.98,28.0
-118.4384,33.99,2.0
-118.4384,33.9972,1.0
-118.4384,33.9976,8.0
-118.4384,34.0051,6.0
-118.4384,34.0181,3.0
-118.4384,34.0207,3.0
-118.4384,34.0531,2.0
-118.4384,34.1329,2.0
-118.4384,34.2216,1.0
-118.4384,34.2238,3.0
-118.4384,34.2296,1.0
-118.4384,34.2384,1.0
-118.4384,34.2647,32.0
-118.4384,34.2772,1.0
-118.4384,34.3047,2.0
-118.4383,33.955,1.0
-118.4383,33.9555,1.0
-118.4383,33.9819,9.0
-118.4383,34.0033,1.0
-118.4383,34.0099,2.0
-118.4383,34.0179,2.0
-118.4383,34.0298,4.0
-118.4383,34.0312,1.0
-118.4383,34.0345,7.0
-118.4383,34.0407,1.0
-118.4383,34.0421,18.0
-118.4383,34.0513,7.0
-118.4383,34.1465,4.0
-118.4383,34.1504,20.0
-118.4383,34.153,22.0
-118.4383,34.1549,4.0
-118.4383,34.1721,3.0
-118.4383,34.2048,2.0
-118.4383,34.2226,1.0
-118.4383,34.223,1.0
-118.4383,34.2448,2.0
-118.4383,34.2635,8.0
-118.4383,34.272,2.0
-118.4383,34.2732,7.0
-118.4383,34.3061,3.0
-118.4383,34.312,4.0
-118.4383,34.3236,3.0
-118.4382,33.955,9.0
-118.4382,33.982,3.0
-118.4382,34.014,2.0
-118.4382,34.0154,1.0
-118.4382,34.0167,37.0
-118.4382,34.0205,1.0
-118.4382,34.0262,2.0
-118.4382,34.0421,2.0
-118.4382,34.0496,1.0
-118.4382,34.0536,1.0
-118.4382,34.0583,1.0
-118.4382,34.1844,3.0
-118.4382,34.1939,7.0
-118.4382,34.2058,1.0
-118.4382,34.2186,1.0
-118.4382,34.2448,6.0
-118.4382,34.2467,1.0
-118.4382,34.2742,2.0
-118.4382,34.3076,1.0
-118.4382,34.312,16.0
-118.4381,33.983,1.0
-118.4381,33.9971,1.0
-118.4381,34.0015,1.0
-118.4381,34.0346,7.0
-118.4381,34.0379,10.0
-118.4381,34.0466,1.0
-118.4381,34.0614,1.0
-118.4381,34.0744,1.0
-118.4381,34.1419,1.0
-118.4381,34.1684,1.0
-118.4381,34.1867,1.0
-118.4381,34.2117,1.0
-118.4381,34.2427,3.0
-118.4381,34.2544,1.0
-118.4381,34.3122,12.0
-118.4381,34.3209,2.0
-118.4381,34.321,5.0
-118.438,33.9597,2.0
-118.438,33.9971,1.0
-118.438,34.0014,10.0
-118.438,34.0137,3.0
-118.438,34.0164,2.0
-118.438,34.0272,1.0
-118.438,34.0345,15.0
-118.438,34.0541,4.0
-118.438,34.0604,1.0
-118.438,34.0671,1.0
-118.438,34.0764,1.0
-118.438,34.0854,1.0
-118.438,34.1504,14.0
-118.438,34.1548,2.0
-118.438,34.1576,22.0
-118.438,34.2164,2.0
-118.438,34.2255,1.0
-118.438,34.2334,1.0
-118.438,34.2428,1.0
-118.438,34.3035,9.0
-118.438,34.3078,3.0
-118.4379,33.9606,3.0
-118.4379,33.9884,15.0
-118.4379,33.9926,2.0
-118.4379,33.9938,2.0
-118.4379,34.0073,1.0
-118.4379,34.0376,2.0
-118.4379,34.0402,9.0
-118.4379,34.0741,4.0
-118.4379,34.0901,1.0
-118.4379,34.1457,3.0
-118.4379,34.2058,2.0
-118.4379,34.2144,2.0
-118.4379,34.2335,1.0
-118.4379,34.2546,5.0
-118.4379,34.2697,2.0
-118.4379,34.2729,1.0
-118.4379,34.3007,5.0
-118.4379,34.3123,29.0
-118.4378,33.9926,2.0
-118.4378,34.0216,6.0
-118.4378,34.0291,4.0
-118.4378,34.0446,1.0
-118.4378,34.049,1.0
-118.4378,34.0493,12.0
-118.4378,34.0522,15.0
-118.4378,34.0646,3.0
-118.4378,34.1504,1.0
-118.4378,34.153,7.0
-118.4378,34.1627,1.0
-118.4378,34.1667,2.0
-118.4378,34.1686,1.0
-118.4378,34.1721,4.0
-118.4378,34.1739,3.0
-118.4378,34.1758,2.0
-118.4378,34.1776,5.0
-118.4378,34.1808,1.0
-118.4378,34.1812,7.0
-118.4378,34.1826,1.0
-118.4378,34.1844,1.0
-118.4378,34.1849,3.0
-118.4378,34.1867,8.0
-118.4378,34.1885,21.0
-118.4378,34.1917,1.0
-118.4378,34.193,3.0
-118.4378,34.1939,15.0
-118.4378,34.1948,1.0
-118.4378,34.1976,9.0
-118.4378,34.1996,2.0
-118.4378,34.2144,2.0
-118.4378,34.2187,1.0
-118.4378,34.2388,2.0
-118.4378,34.2559,8.0
-118.4378,34.2573,5.0
